BASE_YM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,SIGNGU_ACCTO_FCLTY_CO,SIGNGU_ACCTO_POPLTN_CO,PSNBY_FCLTY_CO,PSNBY_FCL_CO_RANK_CO
202106,4700000000,경상북도,4785000000,칠곡군,277,114016,0.00243,36
202106,4700000000,경상북도,4790000000,예천군,263,55784,0.00471,14
202106,4700000000,경상북도,4792000000,봉화군,301,31084,0.00968,1
202106,4700000000,경상북도,4793000000,울진군,28,48206,0.00058,126
202106,4700000000,경상북도,4794000000,울릉군,37,8990,0.00412,18
202106,4800000000,경상남도,4812000000,창원시,111,1034527,0.00011,211
202106,4800000000,경상남도,4817000000,진주시,26,347204,0.00007,219
202106,4800000000,경상남도,4822000000,통영시,291,126413,0.0023,40
202106,4800000000,경상남도,4824000000,사천시,76,110414,0.00069,109
202106,4800000000,경상남도,4825000000,김해시,53,539841,0.0001,213
202106,4800000000,경상남도,4827000000,밀양시,219,104070,0.0021,43
202106,4800000000,경상남도,4831000000,거제시,43,243200,0.00018,189
202106,4800000000,경상남도,4833000000,양산시,190,353686,0.00054,130
202106,4800000000,경상남도,4872000000,의령군,245,26526,0.00924,2
202106,4800000000,경상남도,4873000000,함안군,100,63157,0.00158,59
202106,4800000000,경상남도,4874000000,창녕군,37,60754,0.00061,119
202106,4800000000,경상남도,4882000000,고성군,108,50933,0.00212,42
202106,4800000000,경상남도,4884000000,남해군,179,42650,0.0042,17
202106,4800000000,경상남도,4885000000,하동군,34,44065,0.00077,100
202106,4800000000,경상남도,4886000000,산청군,64,34587,0.00185,49
202106,4800000000,경상남도,4887000000,함양군,93,38793,0.0024,37
202106,4800000000,경상남도,4888000000,거창군,118,61555,0.00192,48
202106,4800000000,경상남도,4889000000,합천군,159,43465,0.00366,23
202106,5000000000,제주특별자치도,5011000000,제주시,198,492627,0.0004,147
202106,5000000000,제주특별자치도,5013000000,서귀포시,265,182666,0.00145,66
202107,1100000000,서울특별시,1111000000,종로구,81,145692,0.00056,129
202107,1100000000,서울특별시,1114000000,중구,26,122951,0.00021,180
202107,1100000000,서울특별시,1117000000,용산구,28,225977,0.00012,207
202107,1100000000,서울특별시,1120000000,성동구,28,288703,0.0001,215
202107,1100000000,서울특별시,1121500000,광진구,25,342111,0.00007,221
202107,1100000000,서울특별시,1123000000,동대문구,17,337946,0.00005,227
202107,1100000000,서울특별시,1126000000,중랑구,18,389428,0.00005,228
202107,1100000000,서울특별시,1129000000,성북구,55,433361,0.00013,205
202107,1100000000,서울특별시,1130500000,강북구,53,302113,0.00018,190
202107,1100000000,서울특별시,1132000000,도봉구,98,319893,0.00031,163
202107,1100000000,서울특별시,1135000000,노원구,88,515198,0.00017,192
202107,1100000000,서울특별시,1138000000,은평구,39,475008,0.00008,217
202107,1100000000,서울특별시,1141000000,서대문구,47,306839,0.00015,202
202107,1100000000,서울특별시,1144000000,마포구,120,370185,0.00032,157
202107,1100000000,서울특별시,1147000000,양천구,27,450431,0.00006,226
202107,1100000000,서울특별시,1150000000,강서구,89,577058,0.00015,200
202107,1100000000,서울특별시,1153000000,구로구,68,398744,0.00017,193
202107,1100000000,서울특별시,1154500000,금천구,43,230665,0.00019,186
202107,1100000000,서울특별시,1156000000,영등포구,79,377408,0.00021,182
202107,1100000000,서울특별시,1159000000,동작구,67,387810,0.00017,191
202107,1100000000,서울특별시,1162000000,관악구,21,488525,0.00004,229
202107,1100000000,서울특별시,1165000000,서초구,204,418294,0.00049,133
202107,1100000000,서울특별시,1168000000,강남구,165,530529,0.00031,161
202107,1100000000,서울특별시,1171000000,송파구,47,658093,0.00007,222
202107,1100000000,서울특별시,1174000000,강동구,28,465191,0.00006,225
202107,2600000000,부산광역시,2611000000,중구,13,40666,0.00032,159
202107,2600000000,부산광역시,2614000000,서구,47,106314,0.00044,139
202107,2600000000,부산광역시,2617000000,동구,68,87764,0.00077,98
202107,2600000000,부산광역시,2620000000,영도구,44,111580,0.00039,149
202107,2600000000,부산광역시,2623000000,부산진구,31,355589,0.00009,216
202107,2600000000,부산광역시,2626000000,동래구,39,267994,0.00015,203
202107,2600000000,부산광역시,2629000000,남구,85,263764,0.00032,158
202107,2600000000,부산광역시,2632000000,북구,71,283696,0.00025,175
202107,2600000000,부산광역시,2635000000,해운대구,81,398645,0.0002,184
202107,2600000000,부산광역시,2638000000,사하구,52,306866,0.00017,195
202107,2600000000,부산광역시,2641000000,금정구,69,229228,0.0003,165
202107,2600000000,부산광역시,2644000000,강서구,190,141226,0.00135,72
202107,2600000000,부산광역시,2647000000,연제구,35,205936,0.00017,194
202107,2600000000,부산광역시,2650000000,수영구,76,175722,0.00043,141
202107,2600000000,부산광역시,2653000000,사상구,102,210005,0.00049,134
202107,2600000000,부산광역시,2671000000,기장군,141,176786,0.0008,95
202107,2700000000,대구광역시,2711000000,중구,34,74433,0.00046,137
202107,2700000000,대구광역시,2714000000,동구,87,340426,0.00026,173
202107,2700000000,대구광역시,2717000000,서구,117,167270,0.0007,107
202107,2700000000,대구광역시,2720000000,남구,57,144889,0.00039,150
202107,2700000000,대구광역시,2723000000,북구,138,437083,0.00032,160
202107,2700000000,대구광역시,2726000000,수성구,67,420048,0.00016,198
202107,2700000000,대구광역시,2729000000,달서구,202,550640,0.00037,154
202107,2700000000,대구광역시,2771000000,달성군,157,260960,0.0006,121
202107,2800000000,인천광역시,2811000000,중구,22,140641,0.00016,199
202107,2800000000,인천광역시,2814000000,동구,53,62258,0.00085,92
202107,2800000000,인천광역시,2817700000,미추홀구,122,404560,0.0003,164
202107,2800000000,인천광역시,2818500000,연수구,48,390638,0.00012,208
202107,2800000000,인천광역시,2820000000,남동구,54,520683,0.0001,212
202107,2800000000,인천광역시,2823700000,부평구,134,490138,0.00027,171
202107,2800000000,인천광역시,2824500000,계양구,24,296173,0.00008,218
202107,2800000000,인천광역시,2826000000,서구,220,542635,0.00041,146
202107,2800000000,인천광역시,2871000000,강화군,172,69326,0.00248,34
202107,2800000000,인천광역시,2872000000,옹진군,75,20388,0.00368,22
202107,2900000000,광주광역시,2911000000,동구,71,103185,0.00069,109
202107,2900000000,광주광역시,2914000000,서구,179,292724,0.00061,118
202107,2900000000,광주광역시,2915500000,남구,152,214111,0.00071,105
202107,2900000000,광주광역시,2917000000,북구,188,428040,0.00044,140
202107,2900000000,광주광역시,2920000000,광산구,173,404422,0.00043,142
202107,3000000000,대전광역시,3011000000,동구,99,223198,0.00044,138
202107,3000000000,대전광역시,3014000000,중구,110,232627,0.00047,136
202107,3000000000,대전광역시,3017000000,서구,76,474653,0.00016,197
202107,3000000000,대전광역시,3020000000,유성구,231,349836,0.00066,112
202107,3000000000,대전광역시,3023000000,대덕구,31,174986,0.00018,188
202107,3100000000,울산광역시,3111000000,중구,85,214584,0.0004,148
202107,3100000000,울산광역시,3114000000,남구,34,316241,0.00011,210
202107,3100000000,울산광역시,3117000000,동구,46,154922,0.0003,166
202107,3100000000,울산광역시,3120000000,북구,47,218065,0.00022,178
202107,3100000000,울산광역시,3171000000,울주군,84,221915,0.00038,152
202107,3600000000,세종특별자치시,3611000000,세종시,73,364364,0.0002,185
202107,4100000000,경기도,4111000000,수원시,251,1183615,0.00021,179
202107,4100000000,경기도,4113000000,성남시,235,931756,0.00025,174
202107,4100000000,경기도,4115000000,의정부시,135,462588,0.00029,168
202107,4100000000,경기도,4117000000,안양시,34,548960,0.00006,224
202107,4100000000,경기도,4119000000,부천시,417,810069,0.00051,132
202107,4100000000,경기도,4121000000,광명시,29,295560,0.0001,214
202107,4100000000,경기도,4122000000,평택시,226,551603,0.00041,144
202107,4100000000,경기도,4125000000,동두천시,133,93447,0.00142,68
202107,4100000000,경기도,4127000000,안산시,116,654678,0.00018,187
202107,4100000000,경기도,4128000000,고양시,312,1081045,0.00029,169
202107,4100000000,경기도,4129000000,과천시,49,69509,0.0007,106
202107,4100000000,경기도,4131000000,구리시,53,193954,0.00027,172
202107,4100000000,경기도,4136000000,남양주시,152,725031,0.00021,181
202107,4100000000,경기도,4137000000,오산시,82,230657,0.00036,155
202107,4100000000,경기도,4139000000,시흥시,159,511747,0.00031,162
202107,4100000000,경기도,4141000000,군포시,30,270293,0.00011,209
202107,4100000000,경기도,4143000000,의왕시,21,162925,0.00013,204
202107,4100000000,경기도,4145000000,하남시,51,308390,0.00017,196
202107,4100000000,경기도,4146000000,용인시,267,1079049,0.00025,176
202107,4100000000,경기도,4148000000,파주시,110,473673,0.00023,177
202107,4100000000,경기도,4150000000,이천시,215,221697,0.00097,86
202107,4100000000,경기도,4155000000,안성시,77,189298,0.00041,145
202107,4100000000,경기도,4157000000,김포시,36,484481,0.00007,220
202107,4100000000,경기도,4159000000,화성시,496,872537,0.00057,128
202107,4100000000,경기도,4161000000,광주시,59,385000,0.00015,201
202107,4100000000,경기도,4163000000,양주시,230,235495,0.00098,84
202107,4100000000,경기도,4165000000,포천시,110,147855,0.00074,102
202107,4100000000,경기도,4167000000,여주시,69,112203,0.00061,117
202107,4100000000,경기도,4180000000,연천군,78,42985,0.00181,51
202107,4100000000,경기도,4182000000,가평군,78,62348,0.00125,76
202107,4100000000,경기도,4183000000,양평군,93,120419,0.00077,100
202107,4200000000,강원도,4211000000,춘천시,205,282592,0.00073,103
202107,4200000000,강원도,4213000000,원주시,350,355432,0.00098,83
202107,4200000000,강원도,4215000000,강릉시,354,212957,0.00166,53
202107,4200000000,강원도,4217000000,동해시,80,90039,0.00089,90
202107,4200000000,강원도,4219000000,태백시,151,41341,0.00365,24
202107,4200000000,강원도,4221000000,속초시,75,82377,0.00091,88
202107,4200000000,강원도,4223000000,삼척시,89,63952,0.00139,71
202107,4200000000,강원도,4272000000,홍천군,169,68573,0.00246,35
202107,4200000000,강원도,4273000000,횡성군,144,46652,0.00309,27
202107,4200000000,강원도,4275000000,영월군,153,38064,0.00402,19
202107,4200000000,강원도,4276000000,평창군,96,41060,0.00234,39
202107,4200000000,강원도,4277000000,정선군,72,35902,0.00201,46
202107,4200000000,강원도,4278000000,철원군,33,43832,0.00075,101
202107,4200000000,강원도,4279000000,화천군,39,24369,0.0016,56
202107,4200000000,강원도,4280000000,양구군,57,21981,0.00259,32
202107,4200000000,강원도,4281000000,인제군,42,31947,0.00131,73
202107,4200000000,강원도,4282000000,고성군,56,26960,0.00208,45
202107,4200000000,강원도,4283000000,양양군,80,28110,0.00285,28
202107,4300000000,충청북도,4311000000,청주시,913,847642,0.00108,82
202107,4300000000,충청북도,4313000000,충주시,321,209602,0.00153,62
202107,4300000000,충청북도,4315000000,제천시,39,132269,0.00029,167
202107,4300000000,충청북도,4372000000,보은군,51,32062,0.00159,58
202107,4300000000,충청북도,4373000000,옥천군,299,50312,0.00594,7
202107,4300000000,충청북도,4374000000,영동군,73,46261,0.00158,60
202107,4300000000,충청북도,4374500000,증평군,10,36470,0.00027,170
202107,4300000000,충청북도,4375000000,진천군,215,84845,0.00253,33
202107,4300000000,충청북도,4376000000,괴산군,23,37229,0.00062,115
202107,4300000000,충청북도,4377000000,음성군,129,92231,0.0014,70
202107,4300000000,충청북도,4380000000,단양군,31,28578,0.00108,81
202107,4400000000,충청남도,4413000000,천안시,135,657584,0.00021,183
202107,4400000000,충청남도,4415000000,공주시,75,103572,0.00072,104
202107,4400000000,충청남도,4418000000,보령시,61,98922,0.00062,116
202107,4400000000,충청남도,4420000000,아산시,213,321170,0.00066,111
202107,4400000000,충청남도,4421000000,서산시,103,176205,0.00058,125
202107,4400000000,충청남도,4423000000,논산시,66,115239,0.00057,127
202107,4400000000,충청남도,4425000000,계룡시,42,43209,0.00097,85
202107,4400000000,충청남도,4427000000,당진시,79,166937,0.00047,135
202107,4400000000,충청남도,4471000000,금산군,72,50826,0.00142,69
202107,4400000000,충청남도,4476000000,부여군,59,64336,0.00092,87
202107,4400000000,충청남도,4477000000,서천군,31,51072,0.00061,120
202107,4400000000,충청남도,4479000000,청양군,44,30493,0.00144,67
202107,4400000000,충청남도,4480000000,홍성군,39,99425,0.00039,151
202107,4400000000,충청남도,4481000000,예산군,208,77284,0.00269,30
202107,4400000000,충청남도,4482500000,태안군,23,61931,0.00037,153
202107,4500000000,전라북도,4511000000,전주시,42,657664,0.00006,223
202107,4500000000,전라북도,4513000000,군산시,33,266226,0.00012,206
202107,4500000000,전라북도,4514000000,익산시,146,279836,0.00052,131
202107,4500000000,전라북도,4518000000,정읍시,168,107349,0.00156,61
202107,4500000000,전라북도,4519000000,남원시,48,80027,0.0006,122
202107,4500000000,전라북도,4521000000,김제시,48,81406,0.00059,124
202107,4500000000,전라북도,4571000000,완주군,101,91197,0.00111,80
202107,4500000000,전라북도,4572000000,진안군,158,25113,0.00629,5
202107,4500000000,전라북도,4573000000,무주군,38,23849,0.00159,57
202107,4500000000,전라북도,4574000000,장수군,43,21854,0.00197,47
202107,4500000000,전라북도,4575000000,임실군,49,26952,0.00182,50
202107,4500000000,전라북도,4577000000,순창군,24,27219,0.00088,91
202107,4500000000,전라북도,4579000000,고창군,43,53826,0.0008,94
202107,4500000000,전라북도,4580000000,부안군,83,51384,0.00162,55
202107,4600000000,전라남도,4611000000,목포시,183,220379,0.00083,93
202107,4600000000,전라남도,4613000000,여수시,322,278123,0.00116,78
202107,4600000000,전라남도,4615000000,순천시,424,281883,0.0015,64
202107,4600000000,전라남도,4617000000,나주시,48,116636,0.00041,143
202107,4600000000,전라남도,4623000000,광양시,120,150699,0.0008,96
202107,4600000000,전라남도,4671000000,담양군,42,46421,0.0009,89
202107,4600000000,전라남도,4672000000,곡성군,19,27835,0.00068,110
202107,4600000000,전라남도,4673000000,구례군,38,25181,0.00151,63
202107,4600000000,전라남도,4677000000,고흥군,267,63239,0.00422,16
202107,4600000000,전라남도,4678000000,보성군,65,39790,0.00163,54
202107,4600000000,전라남도,4679000000,화순군,319,62131,0.00513,9
202107,4600000000,전라남도,4680000000,장흥군,46,36963,0.00124,77
202107,4600000000,전라남도,4681000000,강진군,91,34194,0.00266,31
202107,4600000000,전라남도,4682000000,해남군,76,67917,0.00112,79
202107,4600000000,전라남도,4683000000,영암군,34,53236,0.00064,114
202107,4600000000,전라남도,4684000000,무안군,53,89184,0.00059,123
202107,4600000000,전라남도,4686000000,함평군,117,31444,0.00372,21
202107,4600000000,전라남도,4687000000,영광군,235,52407,0.00448,15
202107,4600000000,전라남도,4688000000,장성군,159,43808,0.00363,25
202107,4600000000,전라남도,4689000000,완도군,62,49308,0.00126,75
202107,4600000000,전라남도,4690000000,진도군,151,30306,0.00498,12
202107,4600000000,전라남도,4691000000,신안군,105,38614,0.00272,29
202107,4700000000,경상북도,4711000000,포항시,394,503489,0.00078,97
202107,4700000000,경상북도,4713000000,경주시,529,252438,0.0021,44
202107,4700000000,경상북도,4715000000,김천시,547,140219,0.0039,20
202107,4700000000,경상북도,4717000000,안동시,516,157690,0.00327,26
202107,4700000000,경상북도,4719000000,구미시,140,414207,0.00034,156
202107,4700000000,경상북도,4721000000,영주시,509,102377,0.00497,13
202107,4700000000,경상북도,4723000000,영천시,241,101856,0.00237,38
202107,4700000000,경상북도,4725000000,상주시,734,96160,0.00763,3
202107,4700000000,경상북도,4728000000,문경시,355,71242,0.00498,11
202107,4700000000,경상북도,4729000000,경산시,579,267453,0.00216,41
202107,4700000000,경상북도,4772000000,군위군,160,22880,0.00699,4
202107,4700000000,경상북도,4773000000,의성군,293,51042,0.00574,8
202107,4700000000,경상북도,4775000000,청송군,16,24768,0.00065,113
202107,4700000000,경상북도,4776000000,영양군,98,16396,0.00598,6
202107,4700000000,경상북도,4777000000,영덕군,64,35732,0.00179,52
202107,4700000000,경상북도,4782000000,청도군,214,41804,0.00512,10
202107,4700000000,경상북도,4783000000,고령군,40,30855,0.0013,74
202107,4700000000,경상북도,4784000000,성주군,63,42964,0.00147,65
202107,4700000000,경상북도,4785000000,칠곡군,277,113981,0.00243,36
202107,4700000000,경상북도,4790000000,예천군,263,55845,0.00471,14
202107,4700000000,경상북도,4792000000,봉화군,301,31057,0.00969,1
202107,4700000000,경상북도,4793000000,울진군,28,48175,0.00058,126
202107,4700000000,경상북도,4794000000,울릉군,37,9019,0.0041,18
202107,4800000000,경상남도,4812000000,창원시,111,1034635,0.00011,211
202107,4800000000,경상남도,4817000000,진주시,26,347314,0.00007,219
202107,4800000000,경상남도,4822000000,통영시,291,126312,0.0023,40
202107,4800000000,경상남도,4824000000,사천시,76,110338,0.00069,108
202107,4800000000,경상남도,4825000000,김해시,53,539477,0.0001,213
202107,4800000000,경상남도,4827000000,밀양시,219,103986,0.00211,43
202107,4800000000,경상남도,4831000000,거제시,43,242852,0.00018,189
202107,4800000000,경상남도,4833000000,양산시,190,353981,0.00054,130
202107,4800000000,경상남도,4872000000,의령군,245,26530,0.00923,2
202107,4800000000,경상남도,4873000000,함안군,100,63127,0.00158,59
202107,4800000000,경상남도,4874000000,창녕군,37,60592,0.00061,119
202107,4800000000,경상남도,4882000000,고성군,108,50894,0.00212,42
202107,4800000000,경상남도,4884000000,남해군,179,42572,0.0042,17
202107,4800000000,경상남도,4885000000,하동군,34,43974,0.00077,99
202107,4800000000,경상남도,4886000000,산청군,64,34557,0.00185,49
202107,4800000000,경상남도,4887000000,함양군,93,38736,0.0024,37
202107,4800000000,경상남도,4888000000,거창군,118,61478,0.00192,48
202107,4800000000,경상남도,4889000000,합천군,159,43380,0.00367,23
202107,5000000000,제주특별자치도,5011000000,제주시,198,492917,0.0004,147
202107,5000000000,제주특별자치도,5013000000,서귀포시,265,182959,0.00145,66
202108,1100000000,서울특별시,1111000000,종로구,81,145551,0.00056,129
202108,1100000000,서울특별시,1114000000,중구,26,122852,0.00021,180
202108,1100000000,서울특별시,1117000000,용산구,28,224977,0.00012,206
202108,1100000000,서울특별시,1120000000,성동구,28,288214,0.0001,215
202108,1100000000,서울특별시,1121500000,광진구,25,341505,0.00007,221
202108,1100000000,서울특별시,1123000000,동대문구,17,337857,0.00005,227
202108,1100000000,서울특별시,1126000000,중랑구,18,388911,0.00005,228
202108,1100000000,서울특별시,1129000000,성북구,55,432815,0.00013,205
202108,1100000000,서울특별시,1130500000,강북구,53,301430,0.00018,190
202108,1100000000,서울특별시,1132000000,도봉구,98,319211,0.00031,163
202108,1100000000,서울특별시,1135000000,노원구,88,514050,0.00017,192
202108,1100000000,서울특별시,1138000000,은평구,39,474414,0.00008,217
202108,1100000000,서울특별시,1141000000,서대문구,47,306472,0.00015,201
202108,1100000000,서울특별시,1144000000,마포구,120,370053,0.00032,157
202108,1100000000,서울특별시,1147000000,양천구,27,449603,0.00006,226
202108,1100000000,서울특별시,1150000000,강서구,89,576361,0.00015,200
202108,1100000000,서울특별시,1153000000,구로구,68,397887,0.00017,193
202108,1100000000,서울특별시,1154500000,금천구,43,230759,0.00019,186
202108,1100000000,서울특별시,1156000000,영등포구,79,377655,0.00021,181
202108,1100000000,서울특별시,1159000000,동작구,67,387558,0.00017,191
202108,1100000000,서울특별시,1162000000,관악구,21,488304,0.00004,229
202108,1100000000,서울특별시,1165000000,서초구,204,417568,0.00049,133
202108,1100000000,서울특별시,1168000000,강남구,165,532818,0.00031,162
202108,1100000000,서울특별시,1171000000,송파구,47,658991,0.00007,222
202108,1100000000,서울특별시,1174000000,강동구,28,464411,0.00006,225
202108,2600000000,부산광역시,2611000000,중구,13,40713,0.00032,159
202108,2600000000,부산광역시,2614000000,서구,47,105996,0.00044,139
202108,2600000000,부산광역시,2617000000,동구,68,87585,0.00078,98
202108,2600000000,부산광역시,2620000000,영도구,44,111386,0.0004,149
202108,2600000000,부산광역시,2623000000,부산진구,31,355138,0.00009,216
202108,2600000000,부산광역시,2626000000,동래구,39,267672,0.00015,203
202108,2600000000,부산광역시,2629000000,남구,85,263333,0.00032,158
202108,2600000000,부산광역시,2632000000,북구,71,283901,0.00025,175
202108,2600000000,부산광역시,2635000000,해운대구,81,398117,0.0002,184
202108,2600000000,부산광역시,2638000000,사하구,52,306885,0.00017,195
202108,2600000000,부산광역시,2641000000,금정구,69,229240,0.0003,164
202108,2600000000,부산광역시,2644000000,강서구,190,141688,0.00134,73
202108,2600000000,부산광역시,2647000000,연제구,35,205700,0.00017,194
202108,2600000000,부산광역시,2650000000,수영구,76,175815,0.00043,141
202108,2600000000,부산광역시,2653000000,사상구,102,209547,0.00049,134
202108,2600000000,부산광역시,2671000000,기장군,141,176811,0.0008,95
202108,2700000000,대구광역시,2711000000,중구,34,74125,0.00046,137
202108,2700000000,대구광역시,2714000000,동구,87,340242,0.00026,173
202108,2700000000,대구광역시,2717000000,서구,117,166878,0.0007,107
202108,2700000000,대구광역시,2720000000,남구,57,144564,0.00039,150
202108,2700000000,대구광역시,2723000000,북구,138,436827,0.00032,160
202108,2700000000,대구광역시,2726000000,수성구,67,419837,0.00016,198
202108,2700000000,대구광역시,2729000000,달서구,202,549494,0.00037,154
202108,2700000000,대구광역시,2771000000,달성군,157,261659,0.0006,122
202108,2800000000,인천광역시,2811000000,중구,22,141341,0.00016,199
202108,2800000000,인천광역시,2814000000,동구,53,62410,0.00085,92
202108,2800000000,인천광역시,2817700000,미추홀구,122,405811,0.0003,165
202108,2800000000,인천광역시,2818500000,연수구,48,390107,0.00012,208
202108,2800000000,인천광역시,2820000000,남동구,54,519667,0.0001,212
202108,2800000000,인천광역시,2823700000,부평구,134,489178,0.00027,171
202108,2800000000,인천광역시,2824500000,계양구,24,295492,0.00008,218
202108,2800000000,인천광역시,2826000000,서구,220,544726,0.0004,146
202108,2800000000,인천광역시,2871000000,강화군,172,69324,0.00248,34
202108,2800000000,인천광역시,2872000000,옹진군,75,20373,0.00368,22
202108,2900000000,광주광역시,2911000000,동구,71,103333,0.00069,109
202108,2900000000,광주광역시,2914000000,서구,179,292400,0.00061,119
202108,2900000000,광주광역시,2915500000,남구,152,214051,0.00071,105
202108,2900000000,광주광역시,2917000000,북구,188,427773,0.00044,140
202108,2900000000,광주광역시,2920000000,광산구,173,404413,0.00043,142
202108,3000000000,대전광역시,3011000000,동구,99,223206,0.00044,138
202108,3000000000,대전광역시,3014000000,중구,110,232309,0.00047,136
202108,3000000000,대전광역시,3017000000,서구,76,474504,0.00016,197
202108,3000000000,대전광역시,3020000000,유성구,231,349809,0.00066,112
202108,3000000000,대전광역시,3023000000,대덕구,31,174851,0.00018,187
202108,3100000000,울산광역시,3111000000,중구,85,214280,0.0004,148
202108,3100000000,울산광역시,3114000000,남구,34,315599,0.00011,210
202108,3100000000,울산광역시,3117000000,동구,46,154705,0.0003,166
202108,3100000000,울산광역시,3120000000,북구,47,217920,0.00022,178
202108,3100000000,울산광역시,3171000000,울주군,84,221955,0.00038,152
202108,3600000000,세종특별자치시,3611000000,세종시,73,365309,0.0002,185
202108,4100000000,경기도,4111000000,수원시,251,1183419,0.00021,179
202108,4100000000,경기도,4113000000,성남시,235,931931,0.00025,174
202108,4100000000,경기도,4115000000,의정부시,135,463373,0.00029,169
202108,4100000000,경기도,4117000000,안양시,34,548491,0.00006,224
202108,4100000000,경기도,4119000000,부천시,417,809559,0.00052,132
202108,4100000000,경기도,4121000000,광명시,29,295335,0.0001,214
202108,4100000000,경기도,4122000000,평택시,226,554511,0.00041,144
202108,4100000000,경기도,4125000000,동두천시,133,93414,0.00142,68
202108,4100000000,경기도,4127000000,안산시,116,654477,0.00018,189
202108,4100000000,경기도,4128000000,고양시,316,1080896,0.00029,168
202108,4100000000,경기도,4129000000,과천시,49,69640,0.0007,106
202108,4100000000,경기도,4131000000,구리시,53,193662,0.00027,172
202108,4100000000,경기도,4136000000,남양주시,152,727221,0.00021,182
202108,4100000000,경기도,4137000000,오산시,82,230555,0.00036,155
202108,4100000000,경기도,4139000000,시흥시,159,511807,0.00031,161
202108,4100000000,경기도,4141000000,군포시,30,269752,0.00011,209
202108,4100000000,경기도,4143000000,의왕시,21,163510,0.00013,204
202108,4100000000,경기도,4145000000,하남시,51,310365,0.00016,196
202108,4100000000,경기도,4146000000,용인시,267,1080325,0.00025,176
202108,4100000000,경기도,4148000000,파주시,110,476044,0.00023,177
202108,4100000000,경기도,4150000000,이천시,215,222883,0.00096,87
202108,4100000000,경기도,4155000000,안성시,77,189641,0.00041,145
202108,4100000000,경기도,4157000000,김포시,36,485221,0.00007,220
202108,4100000000,경기도,4159000000,화성시,496,875987,0.00057,128
202108,4100000000,경기도,4161000000,광주시,59,385808,0.00015,202
202108,4100000000,경기도,4163000000,양주시,231,235828,0.00098,85
202108,4100000000,경기도,4165000000,포천시,110,148296,0.00074,102
202108,4100000000,경기도,4167000000,여주시,69,112289,0.00061,117
202108,4100000000,경기도,4180000000,연천군,78,42942,0.00182,51
202108,4100000000,경기도,4182000000,가평군,78,62383,0.00125,77
202108,4100000000,경기도,4183000000,양평군,93,120954,0.00077,100
202108,4200000000,강원도,4211000000,춘천시,205,282714,0.00073,104
202108,4200000000,강원도,4213000000,원주시,350,355767,0.00098,84
202108,4200000000,강원도,4215000000,강릉시,354,213025,0.00166,53
202108,4200000000,강원도,4217000000,동해시,80,90056,0.00089,90
202108,4200000000,강원도,4219000000,태백시,151,41295,0.00366,24
202108,4200000000,강원도,4221000000,속초시,75,82391,0.00091,88
202108,4200000000,강원도,4223000000,삼척시,89,63825,0.00139,71
202108,4200000000,강원도,4272000000,홍천군,169,68489,0.00247,35
202108,4200000000,강원도,4273000000,횡성군,144,46635,0.00309,27
202108,4200000000,강원도,4275000000,영월군,153,38055,0.00402,19
202108,4200000000,강원도,4276000000,평창군,96,41050,0.00234,39
202108,4200000000,강원도,4277000000,정선군,72,35838,0.00201,46
202108,4200000000,강원도,4278000000,철원군,33,43691,0.00076,101
202108,4200000000,강원도,4279000000,화천군,39,24342,0.0016,56
202108,4200000000,강원도,4280000000,양구군,57,21972,0.00259,32
202108,4200000000,강원도,4281000000,인제군,42,32034,0.00131,74
202108,4200000000,강원도,4282000000,고성군,56,27005,0.00207,45
202108,4200000000,강원도,4283000000,양양군,80,28086,0.00285,28
202108,4300000000,충청북도,4311000000,청주시,913,847965,0.00108,82
202108,4300000000,충청북도,4313000000,충주시,321,209546,0.00153,62
202108,4300000000,충청북도,4315000000,제천시,39,132090,0.0003,167
202108,4300000000,충청북도,4372000000,보은군,51,32004,0.00159,58
202108,4300000000,충청북도,4373000000,옥천군,299,50287,0.00595,7
202108,4300000000,충청북도,4374000000,영동군,73,46139,0.00158,60
202108,4300000000,충청북도,4374500000,증평군,10,36406,0.00027,170
202108,4300000000,충청북도,4375000000,진천군,215,84904,0.00253,33
202108,4300000000,충청북도,4376000000,괴산군,23,37101,0.00062,115
202108,4300000000,충청북도,4377000000,음성군,129,92224,0.0014,70
202108,4300000000,충청북도,4380000000,단양군,31,28513,0.00109,81
202108,4400000000,충청남도,4413000000,천안시,135,657250,0.00021,183
202108,4400000000,충청남도,4415000000,공주시,75,103386,0.00073,103
202108,4400000000,충청남도,4418000000,보령시,61,98726,0.00062,116
202108,4400000000,충청남도,4420000000,아산시,213,322158,0.00066,111
202108,4400000000,충청남도,4421000000,서산시,103,176360,0.00058,125
202108,4400000000,충청남도,4423000000,논산시,66,115155,0.00057,127
202108,4400000000,충청남도,4425000000,계룡시,42,43279,0.00097,86
202108,4400000000,충청남도,4427000000,당진시,79,166805,0.00047,135
202108,4400000000,충청남도,4471000000,금산군,72,50783,0.00142,69
202108,4400000000,충청남도,4476000000,부여군,64,64220,0.001,83
202108,4400000000,충청남도,4477000000,서천군,31,51036,0.00061,120
202108,4400000000,충청남도,4479000000,청양군,44,30429,0.00145,67
202108,4400000000,충청남도,4480000000,홍성군,39,99465,0.00039,151
202108,4400000000,충청남도,4481000000,예산군,208,77241,0.00269,30
202108,4400000000,충청남도,4482500000,태안군,23,61890,0.00037,153
202108,4500000000,전라북도,4511000000,전주시,42,657577,0.00006,223
